date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:17:55	503/503	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:a005ff7c84c2133cfed8918afbe2e049%22	https://wegotkickspr.com/en-ca/products/yeezy-foam-runner-mx-cinder.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/yeezy-foam-runner-mx-cinder.oembed	(from https://wegotkickspr.com/en-ca/products/yeezy-foam-runner-mx-cinder)
21:17:55	485/485	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:cfd5e8c23b10e870fd24d2c7021c5306%22	https://wegotkickspr.com/en-ca/products/yeezy-450-slide-cream.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/yeezy-450-slide-cream.oembed	(from https://wegotkickspr.com/en-ca/products/yeezy-450-slide-cream)
21:17:56	487/487	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:11eadd94653e3fb01c8c154d4045a0a0%22	https://wegotkickspr.com/en-ca/products/yeezy-foam-runner-flax.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/yeezy-foam-runner-flax.oembed	(from https://wegotkickspr.com/en-ca/products/yeezy-foam-runner-flax)
21:17:56	487/487	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:a9350b31f6458685e113a127e46bfe33%22	https://wegotkickspr.com/en-ca/products/dunk-low-gs-photo-blue.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/dunk-low-gs-photo-blue.oembed	(from https://wegotkickspr.com/en-ca/products/dunk-low-gs-photo-blue)
21:17:57	514/514	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:451dc462fd5fd70f1fca341992e82c06%22	https://wegotkickspr.com/en-ca/products/air-force-1-low-puerto-rico-2022.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/air-force-1-low-puerto-rico-2022.oembed	(from https://wegotkickspr.com/en-ca/products/air-force-1-low-puerto-rico-2022)
21:17:57	632/632	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:022ccdcd2b92cfd9900c4e5d575f9d0a%22	https://wegotkickspr.com/en-ca/products/dunk-low-next-nature-gs-tpu-swoosh.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/dunk-low-next-nature-gs-tpu-swoosh.oembed	(from https://wegotkickspr.com/en-ca/products/dunk-low-next-nature-gs-tpu-swoosh)
21:17:57	1040/1040	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:306085f976ebe6fd4ea76762b188f1f1%22	https://wegotkickspr.com/en-ca/products/wmns-dunk-low-cacao-wow.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/wmns-dunk-low-cacao-wow.oembed	(from https://wegotkickspr.com/en-ca/products/wmns-dunk-low-cacao-wow)
21:17:58	610/610	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:1c4cc90a82c6ffef6b7620e52f472dd6%22	https://wegotkickspr.com/en-ca/products/dunk-low-retro-sp-st-johns.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/dunk-low-retro-sp-st-johns.oembed	(from https://wegotkickspr.com/en-ca/products/dunk-low-retro-sp-st-johns)
21:17:58	497/497	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:84815b12e3c81418881f3c307c57c648%22	https://wegotkickspr.com/en-ca/products/wmns-dunk-low-archeo-pink.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/wmns-dunk-low-archeo-pink.oembed	(from https://wegotkickspr.com/en-ca/products/wmns-dunk-low-archeo-pink)
21:17:59	520/520	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:0182c8d7315f3065c3dee4bf6e117647%22	https://wegotkickspr.com/en-ca/products/supreme-x-dunk-low-og-sb-qs-black.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/supreme-x-dunk-low-og-sb-qs-black.oembed	(from https://wegotkickspr.com/en-ca/products/supreme-x-dunk-low-og-sb-qs-black)
21:17:59	569/569	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:78464d27416467ccce045d85d9ed7b16%22	https://wegotkickspr.com/en-ca/products/travis-scott-x-dunk-low-premium-qs-sb-cactus-jack.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/travis-scott-x-dunk-low-premium-qs-sb-cactus-jack.oembed	(from https://wegotkickspr.com/en-ca/products/travis-scott-x-dunk-low-premium-qs-sb-cactus-jack)
21:17:59	615/615	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:3d82dd31d9859d3a10860dab802db677%22	https://wegotkickspr.com/en-ca/products/dunk-low-championship-purple.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/dunk-low-championship-purple.oembed	(from https://wegotkickspr.com/en-ca/products/dunk-low-championship-purple)
21:18:00	1148/1148	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:3bac20403e5f62b3d180e933ca62f780%22	https://wegotkickspr.com/en-ca/products/dunk-low-gs-black-white.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/dunk-low-gs-black-white.oembed	(from https://wegotkickspr.com/en-ca/products/dunk-low-gs-black-white)
21:18:00	1272/1272	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:8709a19f3d17d7a03273512f14ed2f49%22	https://wegotkickspr.com/en-ca/products/wmns-dunk-low-medium-olive.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/wmns-dunk-low-medium-olive.oembed	(from https://wegotkickspr.com/en-ca/products/wmns-dunk-low-medium-olive)
21:18:00	501/501	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:0beb14e47f7d6b09e582e85ebef8fa3d%22	https://wegotkickspr.com/en-ca/products/wmns-dunk-low-red-stardust.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/wmns-dunk-low-red-stardust.oembed	(from https://wegotkickspr.com/en-ca/products/wmns-dunk-low-red-stardust)
21:18:01	520/520	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:3c5f6019203f42a34fbd9a5269020808%22	https://wegotkickspr.com/en-ca/products/dunk-low-sashiko-industrial-blue.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/dunk-low-sashiko-industrial-blue.oembed	(from https://wegotkickspr.com/en-ca/products/dunk-low-sashiko-industrial-blue)
21:18:01	1250/1250	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:35cf0c7ee13af1146fe9e5cfefc87166%22	https://wegotkickspr.com/en-ca/products/dunk-low-black-white.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/dunk-low-black-white.oembed	(from https://wegotkickspr.com/en-ca/products/dunk-low-black-white)
21:18:01	498/498	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:fdd11b68f2cdc49c2b8dd152b012046d%22	https://wegotkickspr.com/en-ca/products/wmns-dunk-high-moon-fossil.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/wmns-dunk-high-moon-fossil.oembed	(from https://wegotkickspr.com/en-ca/products/wmns-dunk-high-moon-fossil)
21:18:02	636/636	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:d9f37afe0a044444b070fda86adcf882%22	https://wegotkickspr.com/en-ca/products/wmns-dunk-low-light-silver-corduroy.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/wmns-dunk-low-light-silver-corduroy.oembed	(from https://wegotkickspr.com/en-ca/products/wmns-dunk-low-light-silver-corduroy)
21:18:02	483/483	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:c24f3d2fd66b3398500a3076e305ccfa%22	https://wegotkickspr.com/en-ca/products/dunk-low-se-bg-easter.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/dunk-low-se-bg-easter.oembed	(from https://wegotkickspr.com/en-ca/products/dunk-low-se-bg-easter)
21:18:03	510/510	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:6af78d1ac7c2e5d42fe1dea0f17e202a%22	https://wegotkickspr.com/en-ca/products/air-force-1-06-td-triple-white.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/air-force-1-06-td-triple-white.oembed	(from https://wegotkickspr.com/en-ca/products/air-force-1-06-td-triple-white)
21:18:03	480/480	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:2d41f9fc8119a6a9c42d5b996af1fdf1%22	https://wegotkickspr.com/en-ca/products/wmns-dunk-high-panda.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/wmns-dunk-high-panda.oembed	(from https://wegotkickspr.com/en-ca/products/wmns-dunk-high-panda)
21:18:03	505/505	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:892ae0d68e0d934ec5321987f57c05f8%22	https://wegotkickspr.com/en-ca/products/dunk-low-retro-qs-argon-2022.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/dunk-low-retro-qs-argon-2022.oembed	(from https://wegotkickspr.com/en-ca/products/dunk-low-retro-qs-argon-2022)
21:18:04	490/490	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:31b449780ddf114ce2e5fbe268294d41%22	https://wegotkickspr.com/en-ca/products/air-force-1-low-boricua.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/air-force-1-low-boricua.oembed	(from https://wegotkickspr.com/en-ca/products/air-force-1-low-boricua)
21:18:04	653/653	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:b4ce40fef89dd248671b01b2f017ec5b%22	https://wegotkickspr.com/en-ca/products/lebron-james-x-fruity-pebbles-x-dunk-low.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/lebron-james-x-fruity-pebbles-x-dunk-low.oembed	(from https://wegotkickspr.com/en-ca/products/lebron-james-x-fruity-pebbles-x-dunk-low)
21:18:04	493/493	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:d10cf55fe4a6e0ade340bc5e8f603b89%22	https://wegotkickspr.com/en-ca/products/tightbooth-x-dunk-low-sb.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/tightbooth-x-dunk-low-sb.oembed	(from https://wegotkickspr.com/en-ca/products/tightbooth-x-dunk-low-sb)
21:18:05	653/653	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:3e5e366af18e791bfec2ac3b575b66ac%22	https://wegotkickspr.com/en-ca/products/supreme-x-air-force-1-low-box-logo-black.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/supreme-x-air-force-1-low-box-logo-black.oembed	(from https://wegotkickspr.com/en-ca/products/supreme-x-air-force-1-low-box-logo-black)
21:18:05	654/654	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:87b9190c0fa44105a2bdc7b66902bef5%22	https://wegotkickspr.com/en-ca/products/supreme-x-air-force-1-low-box-logo-white.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/supreme-x-air-force-1-low-box-logo-white.oembed	(from https://wegotkickspr.com/en-ca/products/supreme-x-air-force-1-low-box-logo-white)
21:18:06	194429/194429	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:ee3c3817bfde3791a5ff84e88919a8ac%22	https://wegotkickspr.com/en-ca/collections/all?page=1	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/collections/all2679.html	(from https://wegotkickspr.com/en-ca/collections/all?page=2)
21:18:06	109262/109262	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:dc246f32d73bfa21dc2569b872362f1b%22	https://wegotkickspr.com/en-ca/products/air-jordan-3-retro-fire-red-2022	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/air-jordan-3-retro-fire-red-2022.html	(from https://wegotkickspr.com/en-ca/collections/all?page=2)
21:18:06	196010/196010	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:321155e6de1290a4bd663e2d05dbe4ba%22	https://wegotkickspr.com/en-ca/collections/all?page=4	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/collections/allfdb0.html	(from https://wegotkickspr.com/en-ca/collections/all?page=2)
21:18:07	459/459	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:5f5cf1f105670e70108a9da11b87e0ae%22	https://wegotkickspr.com/en-ca/products/9060-warped.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/9060-warped.oembed	(from https://wegotkickspr.com/en-ca/products/9060-warped)
21:18:07	555/555	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:3c50ace95be74967b46f7ff877ba6a87%22	https://wegotkickspr.com/en-ca/products/air-jordan-1-retro-high-og-bg-black-gym-red.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/air-jordan-1-retro-high-og-bg-black-gym-red.oembed	(from https://wegotkickspr.com/en-ca/products/air-jordan-1-retro-high-og-bg-black-gym-red)
21:18:07	575/575	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:f52e6a616070d2f97360de01e828c256%22	https://wegotkickspr.com/en-ca/products/air-jordan-1-retro-high-og-gs-chicago-lost-found.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/air-jordan-1-retro-high-og-gs-chicago-lost-found.oembed	(from https://wegotkickspr.com/en-ca/products/air-jordan-1-retro-high-og-gs-chicago-lost-found)
21:18:08	107571/107571	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:52945e35d26177ad113e42fa5d999a91%22	https://wegotkickspr.com/en-ca/products/air-jordan-4-retro-se-craft-olive	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/air-jordan-4-retro-se-craft-olive.html	(from https://wegotkickspr.com/en-ca/collections/all?page=3)
21:18:08	107765/107765	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:929bdba29c72e96ad6a8cceb75325eee%22	https://wegotkickspr.com/en-ca/products/albino-preto-x-dunk-low-sb-fossil	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/albino-preto-x-dunk-low-sb-fossil.html	(from https://wegotkickspr.com/en-ca/collections/all?page=3)
21:18:08	195806/195806	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:c63cfaee7ed4dc3ac065429c64125e38%22	https://wegotkickspr.com/en-ca/collections/all?page=5	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/collections/allaf4d.html	(from https://wegotkickspr.com/en-ca/collections/all?page=3)
21:18:09	195303/195303	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:e7b3f9c4b636345fb7f7ada782452eda%22	https://wegotkickspr.com/en-ca/collections/all?page=8	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/collections/allfdfa.html	(from https://wegotkickspr.com/en-ca/collections/all?page=9)
21:18:09	198420/198420	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:f4e1eeca5c33fc09bfa812854ef0edb2%22	https://wegotkickspr.com/en-ca/collections/all?page=7	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/collections/all235c.html	(from https://wegotkickspr.com/en-ca/collections/all?page=9)
21:18:09	57342/57342	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:bc01c1ab7090c12bdb51ff0f16718b04%22	https://wegotkickspr.com/en-ca/collections/frontpage.oembed?page=4	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/collections/frontpagefdb0.oembed	(from https://wegotkickspr.com/en-ca/collections/frontpage?page=4)
21:18:10	570/570	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:25e0a3f2940f2913a16591684a28b185%22	https://wegotkickspr.com/en-ca/products/concepts-x-asia-irving-x-kyrie-7-horus-special-box.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/concepts-x-asia-irving-x-kyrie-7-horus-special-box.oembed	(from https://wegotkickspr.com/en-ca/products/concepts-x-asia-irving-x-kyrie-7-horus-special-box)
21:18:10	505/505	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:da2435f883e1e4aa329814710768c8d9%22	https://wegotkickspr.com/en-ca/products/question-mid-og-red-toe-2020.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/question-mid-og-red-toe-2020.oembed	(from https://wegotkickspr.com/en-ca/products/question-mid-og-red-toe-2020)
21:18:11	575/575	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:96dfbfdb419a5febfc49295cc5ac2fbe%22	https://wegotkickspr.com/en-ca/products/anuel-aa-x-classic-leather-the-sky-above-the-street.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/anuel-aa-x-classic-leather-the-sky-above-the-street.oembed	(from https://wegotkickspr.com/en-ca/products/anuel-aa-x-classic-leather-the-sky-above-the-street)
21:18:11	855/855	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:9a342b584839d8f14c1e8179fca76a22%22	https://wegotkickspr.com/en-ca/products/pokemon-x-slipstream-lo-jr-charmander.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/pokemon-x-slipstream-lo-jr-charmander.oembed	(from https://wegotkickspr.com/en-ca/products/pokemon-x-slipstream-lo-jr-charmander)
21:18:11	496/496	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:532ee2b773bfdf83f7e575c29d8e0b41%22	https://wegotkickspr.com/en-ca/products/mschf-super-normal-2-mint.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/mschf-super-normal-2-mint.oembed	(from https://wegotkickspr.com/en-ca/products/mschf-super-normal-2-mint)
21:18:12	468/468	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:9d110bfb27f99da4b8902f22bfe22eb5%22	https://wegotkickspr.com/en-ca/products/mschf-tap3-black.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/mschf-tap3-black.oembed	(from https://wegotkickspr.com/en-ca/products/mschf-tap3-black)
21:18:12	57342/57342	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:bd14f3de2331115525a50c6eb8134b80%22	https://wegotkickspr.com/en-ca/collections/frontpage.oembed?page=5	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/collections/frontpageaf4d.oembed	(from https://wegotkickspr.com/en-ca/collections/frontpage?page=5)
21:18:12	57342/57342	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:31e819d178f76f14fc27967a15d7e9db%22	https://wegotkickspr.com/en-ca/collections/frontpage.oembed?page=6	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/collections/frontpagec575.oembed	(from https://wegotkickspr.com/en-ca/collections/frontpage?page=6)
21:18:13	524/524	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:089fcfb765b1580c0c0cce7eaba2d609%22	https://wegotkickspr.com/en-ca/products/pokemon-x-slipstream-lo-charmander.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/pokemon-x-slipstream-lo-charmander.oembed	(from https://wegotkickspr.com/en-ca/products/pokemon-x-slipstream-lo-charmander)
21:18:13	537/537	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:22595511d16f6d4a405c02722864c78d%22	https://wegotkickspr.com/en-ca/products/teddy-santis-x-990v3-made-in-usa-navy.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/teddy-santis-x-990v3-made-in-usa-navy.oembed	(from https://wegotkickspr.com/en-ca/products/teddy-santis-x-990v3-made-in-usa-navy)
21:18:14	527/527	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:d390abc8bd830248a838e5c34389200c%22	https://wegotkickspr.com/en-ca/products/gel-kayano-14-pure-silver-slate-grey.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/en-ca/products/gel-kayano-14-pure-silver-slate-grey.oembed	(from https://wegotkickspr.com/en-ca/products/gel-kayano-14-pure-silver-slate-grey)
21:18:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:18:12%20GMT	http://wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b.jpg?v=1700082055	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b.7dc46fd.delayed	(from https://wegotkickspr.com/products/air-jordan-3-retro-fire-red-2022)
21:18:14	97526/97526	---M--	200	added ('OK')	image/jpeg	date:Thu,%2015%20Feb%202024%2021:59:03%20GMT	https://wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b.jpg?v=1700082055	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b46fd.jpg	(from https://wegotkickspr.com/products/air-jordan-3-retro-fire-red-2022)
21:18:14	625/625	---MCZ	200	added ('OK')	application/json+oembed	etag:%22cacheable:8e840f7f5cb81a03a80d9c8ffefc215d%22	https://wegotkickspr.com/products/air-jordan-3-retro-fire-red-2022.oembed	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/air-jordan-3-retro-fire-red-2022.oembed	(from https://wegotkickspr.com/products/air-jordan-3-retro-fire-red-2022)
21:18:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:18:12%20GMT	http://wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b.jpg?v=1700082055&width=1946	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b9f30.jpg	(from https://wegotkickspr.com/products/air-jordan-3-retro-fire-red-2022)
21:18:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:18:14%20GMT	http://wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b.jpg?v=1700082055&width=1445	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b1753.jpg	(from https://wegotkickspr.com/products/air-jordan-3-retro-fire-red-2022)
21:18:16	97526/97526	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Feb%202024%2002:18:14%20GMT	https://wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b.jpg?v=1700082055&width=1946	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b9f30.jpg	(from https://wegotkickspr.com/products/air-jordan-3-retro-fire-red-2022)
21:18:18	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:18:15%20GMT	http://wegotkickspr.com/cdn/shop/products/a874f72196bfb8cf9787b013c839160e.jpg?v=1706393376&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/a874f72196bfb8cf9787b013c839160e72dc.jpg	(from https://wegotkickspr.com/collections/all?page=4)
21:18:18	118792/118792	---M--	200	added ('OK')	image/jpeg	date:Mon,%2019%20Feb%202024%2002:18:15%20GMT	https://wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b.jpg?v=1700082055&width=1445	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/c43820fee9eaded3690bad02292d574b1753.jpg	(from https://wegotkickspr.com/products/air-jordan-3-retro-fire-red-2022)
21:18:18	27346/27346	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2015:41:38%20GMT	https://wegotkickspr.com/cdn/shop/products/a874f72196bfb8cf9787b013c839160e.jpg?v=1706393376&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/a874f72196bfb8cf9787b013c839160e72dc.jpg	(from https://wegotkickspr.com/collections/all?page=4)
21:18:18	107157/107157	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:f46d41b47f2b5bcfc413b812757d64a4%22	https://wegotkickspr.com/products/dunk-low-dark-marina-blue	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/dunk-low-dark-marina-blue.html	(from https://wegotkickspr.com/collections/all?page=4)
21:18:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:18:16%20GMT	http://wegotkickspr.com/cdn/shop/products/003f49d1e0c07c46119d9d39f41942d0.jpg?v=1706393370&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/003f49d1e0c07c46119d9d39f41942d0f253.jpg	(from https://wegotkickspr.com/collections/all?page=4)
21:18:20	24880/24880	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2016:39:19%20GMT	https://wegotkickspr.com/cdn/shop/products/003f49d1e0c07c46119d9d39f41942d0.jpg?v=1706393370&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/003f49d1e0c07c46119d9d39f41942d0f253.jpg	(from https://wegotkickspr.com/collections/all?page=4)
21:18:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2019%20Feb%202024%2002:18:18%20GMT	http://wegotkickspr.com/cdn/shop/products/ae8c3b412b771caef14052519a1da1d1.jpg?v=1706393366&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/ae8c3b412b771caef14052519a1da1d1d593.jpg	(from https://wegotkickspr.com/collections/all?page=4)
21:18:22	110453/110453	---MCZ	200	added ('OK')	text/html	etag:%22cacheable:3f2e74b7af3390685a761abeb48d1c4f%22	https://wegotkickspr.com/products/dunk-low-gs-laser-fuchsia	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/products/dunk-low-gs-laser-fuchsia.html	(from https://wegotkickspr.com/collections/all?page=4)
21:18:22	23531/23531	---M--	200	added ('OK')	image/jpeg	date:Sun,%2018%20Feb%202024%2015:41:39%20GMT	https://wegotkickspr.com/cdn/shop/products/ae8c3b412b771caef14052519a1da1d1.jpg?v=1706393366&width=533	F:/WinHTTrack/SitiosClone/WeGoKicks/wegotkickspr.com/cdn/shop/products/ae8c3b412b771caef14052519a1da1d1d593.jpg	(from https://wegotkickspr.com/collections/all?page=4)
